label,var_6,var_18,var_2,var_26,var_27,var_1,var_3,var_25,var_23,var_7,var_4,var_8,var_22,var_13,var_10,var_30,var_28,var_16,var_15,var_31,var_32,var_11,var_19,var_21,var_24,var_17,var_9,var_5,var_12,var_14,var_20,var_29
1,1,-0.0,1,25,6,5,22,2,8,4,0,1,0,1,-0.0,0,1,5.443944759,3.7306394235,1,1,0,0,1.8245719595,1.809687201,0.0,-0.0,1,3.108114053,3.887955244,0,0.0
0,0,1.5982218600000002,19,25,19,8,30,6,7,3,0,0,0,1,-0.0,0,1,0.0,3.7306394235,1,1,0,1,0.0,1.809687201,0.0,12.686261817,0,3.108114053,7.775910488,0,0.0
0,1,1.5982218600000002,80,1,11,2,22,7,6,4,1,1,0,1,8.169167537,0,1,2.7219723795,3.7306394235,0,1,0,1,1.8245719595,1.809687201,0.0,-0.0,1,-0.0,-0.0,1,2.1417401985
1,0,-0.0,27,15,14,12,27,8,4,2,1,0,1,1,8.169167537,1,0,0.0,7.461278847,0,1,1,0,1.8245719595,1.809687201,0.0,6.3431309085,0,6.216228106,-0.0,1,0.0
1,1,1.5982218600000002,20,17,9,5,16,1,5,2,1,0,0,1,-0.0,1,1,2.7219723795,0.0,1,0,0,0,0.0,1.809687201,0.0,6.3431309085,0,-0.0,3.887955244,1,0.0
0,0,1.5982218600000002,22,26,6,12,2,7,2,1,0,1,0,1,8.169167537,1,1,0.0,3.7306394235,1,1,0,1,1.8245719595,0.0,2.8859880545000003,12.686261817,1,6.216228106,7.775910488,0,0.0
1,1,1.5982218600000002,17,20,9,8,9,4,5,1,1,1,0,1,8.169167537,1,1,0.0,0.0,1,0,0,1,1.8245719595,0.0,0.0,6.3431309085,1,3.108114053,3.887955244,0,0.0
0,0,-0.0,15,24,14,3,2,2,5,2,0,0,0,1,-0.0,0,0,0.0,0.0,0,0,0,0,1.8245719595,0.0,0.0,6.3431309085,0,6.216228106,7.775910488,0,2.1417401985
1,1,1.5982218600000002,20,13,20,4,2,1,3,4,0,0,1,1,8.169167537,0,0,5.443944759,7.461278847,0,0,0,0,0.0,1.809687201,2.8859880545000003,12.686261817,1,3.108114053,3.887955244,1,2.1417401985
0,1,1.5982218600000002,26,8,8,3,1,9,2,3,0,1,1,0,8.169167537,1,1,2.7219723795,3.7306394235,0,0,0,0,1.8245719595,0.0,2.8859880545000003,-0.0,1,-0.0,7.775910488,1,0.0
0,0,-0.0,10,8,1,1,30,4,5,1,0,1,1,0,8.169167537,1,1,0.0,7.461278847,1,1,0,0,1.8245719595,1.809687201,2.8859880545000003,12.686261817,1,6.216228106,7.775910488,1,0.0
0,1,1.5982218600000002,19,23,11,6,1,2,6,4,0,1,1,0,4.0845837685,1,1,5.443944759,3.7306394235,1,1,1,1,1.8245719595,0.0,0.0,-0.0,0,6.216228106,7.775910488,1,2.1417401985
1,0,-0.0,18,17,6,3,4,2,10,1,1,1,1,1,8.169167537,1,0,2.7219723795,3.7306394235,0,0,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,-0.0,3.887955244,0,0.0
1,1,-0.0,15,4,17,7,22,9,9,2,0,1,0,0,8.169167537,1,1,0.0,7.461278847,0,1,0,1,0.0,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,1,0.0
0,1,-0.0,31,16,17,12,4,5,3,1,0,1,0,1,4.0845837685,1,1,5.443944759,3.7306394235,1,1,1,0,0.0,0.0,0.0,-0.0,0,6.216228106,3.887955244,0,2.1417401985
1,0,-0.0,6,7,6,12,6,5,9,3,0,1,1,0,-0.0,0,1,2.7219723795,3.7306394235,0,1,0,1,0.0,1.809687201,2.8859880545000003,12.686261817,0,3.108114053,3.887955244,1,0.0
0,1,1.5982218600000002,20,22,13,10,16,5,4,1,0,0,0,1,-0.0,1,0,5.443944759,7.461278847,1,0,1,0,0.0,0.0,0.0,-0.0,1,3.108114053,3.887955244,1,2.1417401985
0,0,-0.0,30,16,13,6,3,1,1,1,0,0,1,0,4.0845837685,1,1,0.0,7.461278847,0,1,0,1,0.0,1.809687201,2.8859880545000003,12.686261817,1,6.216228106,-0.0,1,2.1417401985
0,1,1.5982218600000002,63,14,10,5,9,4,8,4,1,0,1,0,-0.0,1,1,5.443944759,3.7306394235,0,0,0,0,1.8245719595,1.809687201,2.8859880545000003,6.3431309085,1,-0.0,-0.0,0,2.1417401985
1,0,-0.0,46,3,17,5,4,6,1,2,1,1,0,1,-0.0,0,0,0.0,0.0,1,1,0,1,0.0,0.0,2.8859880545000003,12.686261817,0,6.216228106,3.887955244,0,0.0
1,0,-0.0,105,3,9,1,1,7,5,3,1,0,1,1,-0.0,0,1,5.443944759,3.7306394235,0,1,1,0,1.8245719595,1.809687201,2.8859880545000003,-0.0,0,-0.0,3.887955244,0,0.0
0,1,-0.0,80,13,5,3,1,5,10,1,1,1,0,1,-0.0,0,1,5.443944759,0.0,0,0,1,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,3.887955244,0,0.0
0,1,1.5982218600000002,17,24,11,12,1,1,2,4,0,1,0,1,-0.0,1,1,5.443944759,3.7306394235,0,1,1,0,0.0,0.0,0.0,-0.0,0,6.216228106,7.775910488,0,0.0
0,1,1.5982218600000002,105,25,10,4,6,5,6,3,0,1,1,0,4.0845837685,0,1,0.0,3.7306394235,1,1,0,0,1.8245719595,1.809687201,0.0,-0.0,0,3.108114053,3.887955244,1,0.0
0,1,1.5982218600000002,105,25,10,12,1,5,10,3,1,0,0,1,8.169167537,1,0,2.7219723795,0.0,0,1,0,1,1.8245719595,1.809687201,0.0,12.686261817,1,6.216228106,-0.0,0,0.0
0,1,-0.0,53,10,11,7,16,8,8,4,0,0,1,0,-0.0,0,1,5.443944759,3.7306394235,0,1,1,0,0.0,0.0,2.8859880545000003,12.686261817,0,3.108114053,3.887955244,1,0.0
1,1,-0.0,72,4,4,11,2,5,9,4,0,0,1,0,4.0845837685,1,1,2.7219723795,0.0,1,0,1,1,0.0,1.809687201,2.8859880545000003,-0.0,0,3.108114053,3.887955244,1,2.1417401985
1,1,-0.0,22,7,14,6,3,8,9,1,1,0,1,1,8.169167537,0,0,0.0,3.7306394235,0,1,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,-0.0,3.887955244,1,2.1417401985
1,0,-0.0,30,4,2,11,18,5,5,3,1,1,0,0,-0.0,0,1,5.443944759,3.7306394235,0,0,0,1,0.0,0.0,2.8859880545000003,12.686261817,0,3.108114053,3.887955244,0,2.1417401985
0,0,-0.0,3,21,11,9,30,3,9,1,0,0,0,1,-0.0,1,1,0.0,7.461278847,0,0,0,0,1.8245719595,0.0,0.0,-0.0,0,6.216228106,3.887955244,1,0.0
0,1,1.5982218600000002,7,11,13,3,22,2,1,2,1,1,1,1,4.0845837685,0,0,2.7219723795,0.0,0,1,0,0,1.8245719595,1.809687201,0.0,6.3431309085,0,6.216228106,7.775910488,1,0.0
0,1,1.5982218600000002,15,4,5,12,4,7,6,1,0,1,0,1,4.0845837685,0,0,5.443944759,7.461278847,0,1,1,0,0.0,0.0,0.0,-0.0,1,-0.0,3.887955244,0,2.1417401985
1,1,-0.0,24,15,14,10,30,4,2,4,0,0,0,0,4.0845837685,0,0,5.443944759,7.461278847,0,1,1,0,0.0,0.0,2.8859880545000003,-0.0,0,-0.0,-0.0,0,2.1417401985
1,0,1.5982218600000002,7,8,19,8,27,7,7,3,0,0,1,1,8.169167537,1,0,0.0,3.7306394235,1,1,1,0,0.0,0.0,2.8859880545000003,-0.0,1,6.216228106,-0.0,1,2.1417401985
1,0,-0.0,34,2,7,4,2,9,6,3,1,0,0,0,4.0845837685,1,1,5.443944759,3.7306394235,0,0,1,1,1.8245719595,1.809687201,0.0,12.686261817,1,6.216228106,7.775910488,0,2.1417401985
0,0,1.5982218600000002,31,12,8,3,1,6,6,1,1,0,0,0,-0.0,1,0,2.7219723795,3.7306394235,1,1,0,0,0.0,0.0,0.0,-0.0,1,6.216228106,3.887955244,1,2.1417401985
1,1,1.5982218600000002,15,8,16,3,9,3,2,3,0,0,1,0,-0.0,0,1,5.443944759,0.0,1,0,0,0,1.8245719595,0.0,2.8859880545000003,-0.0,1,3.108114053,-0.0,1,0.0
1,0,-0.0,12,2,1,1,19,6,7,4,0,1,0,1,-0.0,0,0,5.443944759,7.461278847,0,0,0,0,1.8245719595,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,3,15,16,3,27,3,9,3,1,0,0,1,-0.0,1,0,2.7219723795,0.0,0,1,0,0,0.0,0.0,2.8859880545000003,-0.0,0,6.216228106,3.887955244,0,0.0
1,0,-0.0,46,10,15,7,38,1,5,4,1,0,1,1,-0.0,1,1,2.7219723795,3.7306394235,1,0,1,1,1.8245719595,0.0,0.0,6.3431309085,0,-0.0,3.887955244,1,2.1417401985
0,0,1.5982218600000002,18,23,1,6,18,4,4,3,1,0,0,0,-0.0,1,1,0.0,7.461278847,0,1,0,0,0.0,0.0,2.8859880545000003,-0.0,0,-0.0,-0.0,1,0.0
1,1,-0.0,105,10,18,4,22,9,2,1,1,0,0,1,8.169167537,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0.0,-0.0,1,-0.0,-0.0,1,2.1417401985
1,0,-0.0,24,2,4,8,9,2,4,4,0,0,0,0,-0.0,0,0,5.443944759,7.461278847,0,0,1,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,1,0.0
0,1,-0.0,33,10,16,12,6,5,1,4,0,1,1,0,4.0845837685,1,1,5.443944759,0.0,1,1,1,0,1.8245719595,1.809687201,0.0,12.686261817,0,3.108114053,3.887955244,0,2.1417401985
1,1,1.5982218600000002,12,15,17,6,2,1,9,1,1,1,1,1,-0.0,1,1,2.7219723795,3.7306394235,0,0,0,1,0.0,0.0,2.8859880545000003,-0.0,0,-0.0,-0.0,0,0.0
0,0,-0.0,30,16,3,1,30,9,2,1,0,1,1,0,4.0845837685,1,1,0.0,7.461278847,1,1,0,1,0.0,0.0,2.8859880545000003,-0.0,1,-0.0,-0.0,0,2.1417401985
1,0,-0.0,105,11,7,5,4,2,3,3,1,1,0,1,-0.0,0,1,5.443944759,3.7306394235,1,1,0,1,1.8245719595,0.0,0.0,12.686261817,1,6.216228106,3.887955244,1,0.0
1,0,-0.0,4,9,7,11,38,6,6,2,1,1,1,0,-0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,2.8859880545000003,12.686261817,0,-0.0,7.775910488,0,0.0
1,0,-0.0,15,7,18,2,1,5,9,4,1,0,1,0,-0.0,0,1,0.0,3.7306394235,0,1,1,0,0.0,0.0,2.8859880545000003,6.3431309085,1,3.108114053,7.775910488,1,0.0
1,1,-0.0,53,26,1,10,6,8,10,4,1,0,1,1,4.0845837685,1,1,2.7219723795,3.7306394235,0,0,1,1,0.0,0.0,0.0,-0.0,1,-0.0,-0.0,1,2.1417401985
0,0,1.5982218600000002,34,25,17,7,1,1,1,2,0,1,0,0,4.0845837685,0,0,0.0,0.0,0,0,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,26,12,10,10,3,3,9,1,0,1,1,1,8.169167537,0,0,0.0,0.0,0,0,0,0,0.0,1.809687201,0.0,12.686261817,1,3.108114053,7.775910488,0,2.1417401985
0,0,-0.0,15,15,12,12,1,8,4,3,1,1,0,1,-0.0,1,1,0.0,7.461278847,1,0,0,1,0.0,1.809687201,2.8859880545000003,12.686261817,0,3.108114053,7.775910488,1,0.0
1,0,-0.0,39,21,12,1,9,4,2,4,1,0,1,0,-0.0,0,1,5.443944759,3.7306394235,0,1,1,1,1.8245719595,1.809687201,2.8859880545000003,6.3431309085,0,3.108114053,-0.0,1,0.0
1,1,1.5982218600000002,63,11,20,7,4,5,5,2,0,1,1,1,-0.0,0,0,0.0,0.0,1,0,1,1,0.0,1.809687201,2.8859880545000003,12.686261817,1,6.216228106,7.775910488,0,0.0
0,0,1.5982218600000002,26,24,5,1,6,6,9,3,1,1,0,0,4.0845837685,1,0,0.0,3.7306394235,0,1,0,0,0.0,0.0,0.0,-0.0,1,-0.0,-0.0,0,2.1417401985
1,1,-0.0,33,18,5,12,9,4,7,4,0,1,1,1,8.169167537,0,1,5.443944759,0.0,0,1,0,0,1.8245719595,0.0,0.0,12.686261817,1,6.216228106,3.887955244,1,2.1417401985
0,1,1.5982218600000002,39,20,4,12,9,6,10,4,1,1,1,0,-0.0,1,0,2.7219723795,7.461278847,0,1,1,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,0,2.1417401985
1,0,-0.0,18,19,17,4,16,4,3,1,1,1,1,1,8.169167537,1,1,5.443944759,0.0,0,0,0,0,1.8245719595,0.0,2.8859880545000003,6.3431309085,1,3.108114053,3.887955244,0,0.0
1,1,-0.0,15,4,7,6,9,8,10,2,0,1,0,1,8.169167537,1,1,0.0,0.0,1,1,0,0,0.0,1.809687201,0.0,6.3431309085,1,-0.0,3.887955244,0,0.0
1,0,-0.0,12,17,5,11,22,8,5,4,0,1,1,1,-0.0,0,0,5.443944759,7.461278847,0,0,0,1,1.8245719595,1.809687201,0.0,-0.0,0,-0.0,-0.0,1,0.0
0,0,-0.0,26,17,1,9,19,2,4,1,0,1,1,0,4.0845837685,0,1,0.0,7.461278847,0,0,0,0,1.8245719595,0.0,2.8859880545000003,12.686261817,0,3.108114053,7.775910488,0,0.0
1,0,1.5982218600000002,28,14,13,9,38,9,1,3,0,1,0,1,-0.0,0,0,5.443944759,0.0,1,0,0,0,0.0,0.0,0.0,6.3431309085,1,3.108114053,3.887955244,0,0.0
0,0,1.5982218600000002,33,17,4,11,19,3,3,4,0,0,1,0,4.0845837685,0,0,2.7219723795,0.0,0,1,1,1,0.0,1.809687201,2.8859880545000003,-0.0,0,-0.0,3.887955244,0,2.1417401985
0,0,-0.0,72,23,2,8,18,3,4,4,0,1,0,1,8.169167537,1,0,2.7219723795,0.0,0,1,1,0,0.0,0.0,0.0,-0.0,0,-0.0,-0.0,1,0.0
1,0,-0.0,63,24,12,5,38,7,4,2,0,0,1,0,8.169167537,1,0,2.7219723795,3.7306394235,0,0,1,1,1.8245719595,1.809687201,2.8859880545000003,12.686261817,1,6.216228106,3.887955244,0,2.1417401985
1,1,1.5982218600000002,20,20,19,12,27,6,10,2,1,1,0,0,8.169167537,0,1,2.7219723795,7.461278847,0,0,0,0,0.0,1.809687201,0.0,12.686261817,0,3.108114053,3.887955244,0,2.1417401985
1,0,1.5982218600000002,18,2,9,6,22,7,2,4,1,1,1,1,8.169167537,1,0,5.443944759,0.0,1,1,0,1,1.8245719595,0.0,0.0,6.3431309085,0,-0.0,3.887955244,1,2.1417401985
0,0,1.5982218600000002,34,25,17,6,9,5,1,2,0,0,0,1,-0.0,0,1,2.7219723795,7.461278847,0,0,0,0,0.0,1.809687201,0.0,12.686261817,1,6.216228106,-0.0,0,0.0
0,0,-0.0,53,5,8,7,6,8,5,4,0,0,1,0,-0.0,0,1,2.7219723795,0.0,0,1,1,1,0.0,0.0,2.8859880545000003,-0.0,0,-0.0,-0.0,1,0.0
1,1,1.5982218600000002,53,2,17,9,30,1,4,2,0,1,1,1,4.0845837685,1,1,0.0,3.7306394235,0,1,0,0,1.8245719595,1.809687201,0.0,6.3431309085,1,3.108114053,3.887955244,0,2.1417401985
1,1,1.5982218600000002,24,25,11,12,38,2,1,2,0,0,0,1,-0.0,1,0,0.0,0.0,1,0,1,1,1.8245719595,1.809687201,0.0,-0.0,1,3.108114053,3.887955244,1,0.0
0,0,-0.0,16,19,11,4,1,2,3,3,1,1,1,1,-0.0,0,1,0.0,7.461278847,0,0,0,1,1.8245719595,1.809687201,0.0,6.3431309085,0,3.108114053,7.775910488,1,0.0
0,1,-0.0,30,24,20,5,6,3,4,3,1,1,1,0,4.0845837685,0,0,2.7219723795,0.0,0,0,0,1,0.0,0.0,2.8859880545000003,6.3431309085,0,6.216228106,7.775910488,0,0.0
0,1,-0.0,6,18,16,9,30,7,3,4,1,0,0,0,8.169167537,0,0,5.443944759,0.0,0,1,1,1,0.0,1.809687201,2.8859880545000003,12.686261817,1,6.216228106,3.887955244,0,2.1417401985
0,1,-0.0,33,18,11,7,19,5,1,4,1,0,0,0,4.0845837685,0,0,2.7219723795,7.461278847,0,1,0,0,1.8245719595,1.809687201,2.8859880545000003,12.686261817,0,-0.0,7.775910488,0,0.0
0,1,1.5982218600000002,15,18,15,11,30,1,10,1,0,1,0,0,4.0845837685,0,0,5.443944759,7.461278847,0,1,1,0,0.0,0.0,2.8859880545000003,-0.0,0,-0.0,-0.0,0,2.1417401985
1,0,-0.0,5,5,1,3,16,5,10,3,0,1,0,1,8.169167537,0,0,2.7219723795,7.461278847,1,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,3.887955244,1,2.1417401985
0,1,1.5982218600000002,28,26,13,1,2,7,9,1,0,1,0,0,-0.0,1,1,5.443944759,3.7306394235,0,1,1,1,0.0,0.0,0.0,12.686261817,0,3.108114053,-0.0,0,0.0
0,0,-0.0,80,8,17,5,4,4,2,4,1,0,0,0,8.169167537,0,0,2.7219723795,7.461278847,0,1,1,0,1.8245719595,1.809687201,2.8859880545000003,12.686261817,1,-0.0,7.775910488,0,2.1417401985
0,0,1.5982218600000002,22,21,12,5,16,9,5,1,1,0,1,0,4.0845837685,1,1,2.7219723795,0.0,0,1,0,0,1.8245719595,1.809687201,2.8859880545000003,6.3431309085,1,3.108114053,7.775910488,0,2.1417401985
0,1,1.5982218600000002,34,15,4,7,18,2,1,4,0,1,0,1,-0.0,0,1,5.443944759,0.0,0,0,1,1,1.8245719595,1.809687201,0.0,-0.0,1,-0.0,-0.0,1,2.1417401985
1,1,1.5982218600000002,16,17,13,2,30,3,9,4,1,1,0,0,-0.0,1,0,2.7219723795,7.461278847,0,0,0,0,0.0,1.809687201,0.0,12.686261817,1,-0.0,3.887955244,0,0.0
1,1,-0.0,38,8,20,1,16,6,4,1,0,0,1,0,-0.0,0,1,2.7219723795,0.0,0,1,1,0,1.8245719595,0.0,0.0,12.686261817,0,3.108114053,-0.0,1,0.0
0,0,-0.0,22,3,18,8,9,7,8,2,0,1,0,1,4.0845837685,0,0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,0,1.5982218600000002,63,26,4,9,6,7,8,3,1,0,0,0,8.169167537,1,0,5.443944759,0.0,1,0,0,1,1.8245719595,1.809687201,0.0,12.686261817,0,-0.0,7.775910488,0,2.1417401985
0,0,-0.0,15,18,19,6,19,3,9,4,0,1,0,0,4.0845837685,1,1,2.7219723795,0.0,1,0,1,1,0.0,1.809687201,2.8859880545000003,12.686261817,1,6.216228106,3.887955244,0,2.1417401985
1,1,-0.0,22,16,18,2,19,8,8,2,0,0,0,0,4.0845837685,0,1,0.0,3.7306394235,1,0,0,0,0.0,1.809687201,2.8859880545000003,12.686261817,0,3.108114053,3.887955244,0,0.0
1,1,1.5982218600000002,34,14,12,9,19,4,3,1,1,0,1,0,8.169167537,0,1,2.7219723795,0.0,1,0,0,0,0.0,0.0,0.0,-0.0,1,3.108114053,-0.0,0,2.1417401985
0,0,1.5982218600000002,6,7,6,11,22,8,2,1,1,0,0,0,8.169167537,1,0,0.0,0.0,0,1,0,0,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,0,0.0
1,0,1.5982218600000002,32,12,11,12,3,2,10,4,0,1,0,1,8.169167537,0,1,5.443944759,0.0,1,0,0,0,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,1,2.1417401985
1,1,-0.0,3,25,2,3,4,9,2,4,0,0,0,0,4.0845837685,1,1,5.443944759,3.7306394235,1,1,1,1,1.8245719595,0.0,2.8859880545000003,-0.0,0,3.108114053,3.887955244,0,2.1417401985
1,1,1.5982218600000002,31,19,14,5,38,7,5,4,0,0,1,0,-0.0,1,1,5.443944759,0.0,0,1,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,0,0.0
1,0,-0.0,53,19,8,3,2,8,1,2,1,0,1,1,8.169167537,1,0,0.0,7.461278847,0,1,0,1,1.8245719595,1.809687201,0.0,12.686261817,0,-0.0,7.775910488,1,2.1417401985
0,1,-0.0,4,13,16,1,16,4,4,1,1,1,0,1,4.0845837685,1,1,5.443944759,0.0,1,1,1,1,1.8245719595,0.0,0.0,12.686261817,0,3.108114053,3.887955244,1,2.1417401985
0,0,1.5982218600000002,24,23,14,3,16,7,9,3,0,0,1,0,-0.0,1,0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,-0.0,0,6.216228106,3.887955244,1,0.0
0,0,-0.0,46,10,2,8,2,1,6,4,0,0,0,0,-0.0,1,1,2.7219723795,0.0,1,0,1,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,1,0.0
1,1,1.5982218600000002,26,23,9,1,9,5,8,2,0,1,0,1,8.169167537,1,1,0.0,7.461278847,1,0,0,0,1.8245719595,0.0,0.0,6.3431309085,1,-0.0,-0.0,1,0.0
1,0,1.5982218600000002,80,6,4,7,1,6,8,2,1,0,1,1,-0.0,0,1,0.0,3.7306394235,1,1,1,0,1.8245719595,1.809687201,0.0,6.3431309085,1,3.108114053,3.887955244,0,0.0
1,0,-0.0,6,9,1,4,4,6,4,3,0,1,0,1,-0.0,1,0,2.7219723795,7.461278847,0,0,0,1,0.0,0.0,2.8859880545000003,6.3431309085,0,6.216228106,3.887955244,1,0.0
1,1,-0.0,17,22,5,9,38,2,1,3,1,1,1,1,-0.0,1,0,0.0,7.461278847,1,1,0,0,1.8245719595,1.809687201,0.0,6.3431309085,0,-0.0,7.775910488,1,0.0
0,0,-0.0,53,10,17,7,2,8,7,3,0,0,1,0,-0.0,1,0,2.7219723795,7.461278847,0,0,0,1,1.8245719595,1.809687201,0.0,12.686261817,0,-0.0,7.775910488,1,0.0
1,0,-0.0,33,19,3,3,27,4,2,4,0,0,0,1,8.169167537,0,1,5.443944759,0.0,0,1,1,0,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,1,2.1417401985
0,1,-0.0,39,3,12,9,19,6,1,2,0,1,1,1,-0.0,0,0,5.443944759,7.461278847,1,0,1,1,0.0,1.809687201,2.8859880545000003,12.686261817,1,6.216228106,3.887955244,1,2.1417401985
1,0,-0.0,28,9,11,4,27,2,5,1,0,1,1,1,-0.0,0,1,0.0,7.461278847,1,0,0,1,1.8245719595,1.809687201,0.0,-0.0,0,3.108114053,-0.0,1,0.0
0,0,-0.0,30,5,14,9,9,8,7,2,1,0,1,1,-0.0,0,0,5.443944759,7.461278847,0,1,1,1,0.0,1.809687201,0.0,12.686261817,0,-0.0,7.775910488,0,2.1417401985
1,0,-0.0,7,6,19,5,22,7,5,2,0,1,0,0,8.169167537,1,0,5.443944759,3.7306394235,1,1,0,0,1.8245719595,1.809687201,0.0,-0.0,1,3.108114053,-0.0,1,0.0
0,1,-0.0,31,14,12,10,18,8,7,4,0,1,1,0,-0.0,1,0,5.443944759,7.461278847,0,0,1,0,1.8245719595,0.0,0.0,12.686261817,0,-0.0,7.775910488,1,0.0
0,1,1.5982218600000002,19,24,9,7,30,8,5,2,1,0,1,1,-0.0,1,1,2.7219723795,7.461278847,0,0,0,1,0.0,0.0,0.0,12.686261817,1,6.216228106,7.775910488,1,0.0
1,0,1.5982218600000002,34,2,5,5,16,4,5,4,1,1,1,1,8.169167537,0,0,2.7219723795,7.461278847,1,1,0,0,0.0,0.0,0.0,6.3431309085,1,3.108114053,3.887955244,0,2.1417401985
0,0,1.5982218600000002,53,16,13,5,2,4,4,4,0,0,1,1,4.0845837685,1,1,2.7219723795,0.0,1,1,0,1,1.8245719595,0.0,0.0,-0.0,1,-0.0,-0.0,0,2.1417401985
0,0,-0.0,30,16,3,8,30,5,1,1,0,1,0,0,8.169167537,0,1,0.0,7.461278847,0,1,0,1,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,0,2.1417401985
1,0,1.5982218600000002,1,22,5,2,6,4,10,4,1,0,0,0,8.169167537,0,0,0.0,3.7306394235,0,1,1,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,0,-0.0,7.775910488,1,2.1417401985
1,0,1.5982218600000002,20,4,4,5,22,3,2,2,1,1,1,1,8.169167537,1,1,0.0,3.7306394235,0,1,0,1,0.0,1.809687201,0.0,12.686261817,1,6.216228106,-0.0,1,0.0
1,0,-0.0,72,26,9,7,4,2,4,1,1,1,1,0,8.169167537,0,1,2.7219723795,0.0,0,1,0,0,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,3.108114053,-0.0,1,2.1417401985
1,0,-0.0,24,8,6,5,30,3,7,4,1,1,0,1,4.0845837685,1,0,5.443944759,0.0,1,1,0,0,1.8245719595,1.809687201,0.0,12.686261817,1,3.108114053,3.887955244,1,2.1417401985
1,0,-0.0,1,26,12,4,27,4,4,2,0,1,0,1,8.169167537,1,1,0.0,3.7306394235,0,0,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,72,3,15,3,3,2,2,3,1,1,0,0,-0.0,1,0,0.0,7.461278847,0,1,0,0,0.0,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,0,1.5982218600000002,19,13,7,5,3,4,7,4,1,1,0,0,-0.0,0,1,0.0,3.7306394235,0,0,0,0,1.8245719595,0.0,0.0,12.686261817,0,3.108114053,3.887955244,1,0.0
0,0,-0.0,6,15,18,12,1,8,4,1,1,0,1,0,-0.0,1,0,2.7219723795,0.0,0,0,1,1,0.0,0.0,2.8859880545000003,-0.0,0,6.216228106,7.775910488,1,0.0
0,1,-0.0,38,5,1,8,6,5,4,4,1,0,0,1,8.169167537,0,1,5.443944759,7.461278847,0,1,1,1,0.0,0.0,0.0,-0.0,0,6.216228106,7.775910488,1,2.1417401985
0,1,-0.0,5,14,5,10,16,2,3,4,1,1,1,0,4.0845837685,0,0,5.443944759,0.0,1,0,1,0,0.0,1.809687201,0.0,6.3431309085,0,-0.0,7.775910488,1,2.1417401985
0,1,-0.0,32,21,10,3,1,4,9,1,1,0,1,1,8.169167537,0,0,5.443944759,3.7306394235,1,1,1,0,1.8245719595,1.809687201,0.0,-0.0,1,6.216228106,3.887955244,0,2.1417401985
1,1,-0.0,38,10,3,2,27,9,4,3,0,0,0,0,4.0845837685,1,1,5.443944759,0.0,1,0,1,1,1.8245719595,0.0,0.0,6.3431309085,0,3.108114053,-0.0,1,2.1417401985
1,0,-0.0,5,10,15,8,4,6,9,3,0,1,1,0,8.169167537,1,1,0.0,3.7306394235,0,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,2.1417401985
0,0,1.5982218600000002,31,25,14,8,2,4,7,2,0,0,0,0,4.0845837685,1,1,0.0,3.7306394235,0,1,0,1,1.8245719595,1.809687201,0.0,-0.0,1,-0.0,-0.0,0,2.1417401985
1,0,1.5982218600000002,105,13,16,4,9,4,2,2,1,0,0,1,-0.0,0,0,0.0,0.0,1,0,1,1,1.8245719595,1.809687201,0.0,12.686261817,0,-0.0,3.887955244,1,0.0
0,1,1.5982218600000002,6,7,13,4,6,4,2,4,1,0,0,1,4.0845837685,1,1,5.443944759,7.461278847,1,0,1,0,0.0,0.0,2.8859880545000003,12.686261817,1,6.216228106,3.887955244,0,2.1417401985
0,0,-0.0,28,14,19,1,22,1,8,4,0,0,0,0,8.169167537,0,1,2.7219723795,0.0,0,0,0,0,1.8245719595,0.0,2.8859880545000003,-0.0,0,-0.0,-0.0,0,2.1417401985
