label,var_6,var_18,var_2,var_26,var_27,var_1,var_3,var_25,var_23,var_7,var_4,var_8,var_22,var_13,var_10,var_30,var_28,var_16,var_15,var_31,var_32,var_11,var_19,var_21,var_24,var_17,var_9,var_5,var_12,var_14,var_20,var_29
1,0,-0.0,4,24,5,2,2,1,9,3,1,0,1,0,4.0845837685,1,1,0.0,0.0,0,1,1,1,1.8245719595,1.809687201,0.0,12.686261817,1,6.216228106,-0.0,1,0.0
0,1,1.5982218600000002,20,3,4,3,27,9,9,1,1,1,1,0,4.0845837685,0,1,5.443944759,0.0,1,0,1,1,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,1,2.1417401985
1,1,-0.0,12,1,3,11,16,5,3,4,0,1,0,1,8.169167537,1,1,5.443944759,0.0,0,0,0,1,1.8245719595,0.0,0.0,6.3431309085,1,6.216228106,7.775910488,0,0.0
1,1,-0.0,16,26,8,11,27,1,10,2,1,1,0,1,8.169167537,0,1,0.0,0.0,0,1,0,1,1.8245719595,1.809687201,0.0,-0.0,0,-0.0,-0.0,1,2.1417401985
1,0,-0.0,38,20,2,1,38,1,8,1,0,1,0,0,-0.0,0,0,2.7219723795,7.461278847,0,1,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,1,2.1417401985
0,1,-0.0,38,7,4,4,22,7,4,3,1,1,1,1,8.169167537,1,0,2.7219723795,3.7306394235,1,0,1,0,1.8245719595,0.0,0.0,-0.0,1,-0.0,-0.0,0,0.0
1,0,-0.0,20,13,19,5,4,2,3,3,0,0,0,1,-0.0,1,0,2.7219723795,3.7306394235,1,1,1,1,0.0,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,0,0.0
0,1,-0.0,34,23,10,4,38,9,8,4,0,1,1,1,-0.0,1,0,2.7219723795,3.7306394235,0,0,0,0,0.0,1.809687201,0.0,6.3431309085,0,6.216228106,3.887955244,1,0.0
0,1,-0.0,16,20,19,10,30,1,10,2,1,0,0,0,8.169167537,1,1,0.0,0.0,0,0,0,0,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,1,0.0
1,0,-0.0,18,4,7,4,3,3,9,3,0,0,1,1,-0.0,1,1,2.7219723795,7.461278847,1,1,1,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,2.1417401985
1,1,1.5982218600000002,20,12,18,2,1,5,9,4,0,1,1,1,-0.0,0,0,2.7219723795,3.7306394235,0,1,0,1,0.0,1.809687201,0.0,12.686261817,0,-0.0,-0.0,1,0.0
1,1,-0.0,27,18,13,1,19,5,5,1,0,0,0,1,-0.0,0,0,0.0,0.0,1,1,1,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,1,0.0
1,0,1.5982218600000002,3,1,19,3,9,9,7,4,1,0,1,1,-0.0,0,0,2.7219723795,0.0,1,1,0,1,0.0,1.809687201,0.0,12.686261817,0,-0.0,3.887955244,1,0.0
0,1,-0.0,15,19,19,11,18,7,2,2,1,0,0,0,-0.0,0,1,2.7219723795,3.7306394235,0,0,1,0,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,1,0.0
1,1,1.5982218600000002,20,2,18,5,4,6,2,2,1,0,1,1,-0.0,1,1,2.7219723795,3.7306394235,0,1,0,0,1.8245719595,0.0,0.0,6.3431309085,1,6.216228106,-0.0,0,0.0
1,0,-0.0,3,26,6,7,1,6,1,4,1,0,1,1,-0.0,1,0,2.7219723795,0.0,1,0,1,1,0.0,1.809687201,0.0,12.686261817,0,6.216228106,-0.0,1,0.0
1,1,-0.0,4,7,10,9,27,1,2,4,1,0,1,0,4.0845837685,0,0,2.7219723795,0.0,1,1,1,1,0.0,1.809687201,0.0,12.686261817,0,-0.0,-0.0,0,2.1417401985
0,1,-0.0,63,13,11,9,2,9,10,2,0,1,0,1,-0.0,1,1,2.7219723795,0.0,1,1,1,1,0.0,1.809687201,0.0,12.686261817,0,-0.0,3.887955244,0,0.0
0,0,-0.0,53,26,15,4,19,8,6,3,0,0,1,1,4.0845837685,1,1,0.0,3.7306394235,0,0,0,1,0.0,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,1,2.1417401985
0,0,-0.0,12,2,16,2,27,4,2,3,0,0,0,1,4.0845837685,1,0,0.0,3.7306394235,0,0,0,1,1.8245719595,0.0,2.8859880545000003,12.686261817,1,-0.0,7.775910488,0,2.1417401985
1,0,-0.0,28,14,13,4,1,5,8,3,1,1,0,0,4.0845837685,0,1,2.7219723795,0.0,1,0,1,0,1.8245719595,0.0,0.0,-0.0,0,3.108114053,-0.0,1,2.1417401985
0,1,1.5982218600000002,16,22,15,2,30,9,2,1,1,1,0,1,8.169167537,0,0,5.443944759,3.7306394235,0,0,1,1,1.8245719595,0.0,2.8859880545000003,-0.0,1,-0.0,7.775910488,1,0.0
1,0,1.5982218600000002,17,26,6,9,27,2,4,3,1,0,1,0,4.0845837685,1,0,0.0,0.0,1,1,1,0,0.0,1.809687201,0.0,12.686261817,1,3.108114053,-0.0,1,0.0
0,1,-0.0,28,9,9,8,38,3,7,4,0,1,1,0,-0.0,1,0,5.443944759,0.0,1,0,0,1,1.8245719595,1.809687201,2.8859880545000003,12.686261817,0,-0.0,7.775910488,0,0.0
0,0,1.5982218600000002,80,17,4,5,30,5,7,3,0,1,1,1,-0.0,0,0,0.0,0.0,0,1,0,1,0.0,1.809687201,0.0,6.3431309085,0,6.216228106,-0.0,0,0.0
0,1,1.5982218600000002,46,16,13,5,18,9,6,2,0,1,0,1,-0.0,0,0,2.7219723795,7.461278847,0,0,1,1,1.8245719595,0.0,0.0,-0.0,1,-0.0,-0.0,1,0.0
1,0,1.5982218600000002,33,10,18,7,30,3,2,4,0,0,0,0,4.0845837685,1,0,0.0,0.0,0,1,1,0,1.8245719595,0.0,2.8859880545000003,12.686261817,0,-0.0,-0.0,1,2.1417401985
0,0,-0.0,32,18,19,3,22,6,10,2,1,1,1,0,4.0845837685,0,0,2.7219723795,3.7306394235,1,1,0,1,1.8245719595,0.0,2.8859880545000003,-0.0,0,-0.0,-0.0,0,2.1417401985
0,0,1.5982218600000002,18,23,15,9,1,4,9,3,1,0,0,1,8.169167537,1,1,0.0,0.0,0,1,1,1,1.8245719595,1.809687201,2.8859880545000003,6.3431309085,0,-0.0,3.887955244,1,2.1417401985
0,0,-0.0,19,6,2,9,6,5,1,2,0,1,1,1,-0.0,0,0,0.0,0.0,0,0,0,0,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,1,1.5982218600000002,7,18,12,6,27,6,5,3,0,1,0,1,-0.0,0,1,5.443944759,7.461278847,1,0,1,1,0.0,1.809687201,0.0,-0.0,1,6.216228106,-0.0,1,0.0
0,1,-0.0,46,24,5,10,4,2,4,2,0,0,1,1,-0.0,1,0,2.7219723795,3.7306394235,0,0,1,1,1.8245719595,0.0,2.8859880545000003,12.686261817,0,-0.0,3.887955244,1,0.0
0,0,-0.0,26,11,15,6,9,9,5,1,0,0,0,1,4.0845837685,0,1,0.0,0.0,0,0,0,1,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,1,-0.0,26,18,11,10,18,6,7,3,0,0,0,0,-0.0,0,0,2.7219723795,7.461278847,0,0,1,0,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,1,2.1417401985
0,0,-0.0,16,19,18,4,38,2,5,2,0,1,1,1,-0.0,0,0,0.0,0.0,1,0,0,1,1.8245719595,1.809687201,0.0,12.686261817,0,-0.0,7.775910488,0,0.0
0,1,-0.0,16,5,6,9,3,2,9,4,1,0,0,1,4.0845837685,0,0,0.0,0.0,1,0,0,1,1.8245719595,1.809687201,0.0,6.3431309085,0,3.108114053,-0.0,0,0.0
0,0,1.5982218600000002,63,5,11,2,2,5,7,4,0,1,1,1,-0.0,1,0,5.443944759,7.461278847,1,1,0,1,1.8245719595,1.809687201,0.0,12.686261817,0,-0.0,7.775910488,1,0.0
1,1,-0.0,5,2,13,3,18,9,10,2,1,0,1,1,4.0845837685,1,1,2.7219723795,3.7306394235,0,0,1,1,1.8245719595,0.0,2.8859880545000003,6.3431309085,0,-0.0,-0.0,1,0.0
0,1,-0.0,27,24,15,4,30,8,7,1,0,0,1,1,4.0845837685,0,0,5.443944759,0.0,0,0,1,1,1.8245719595,0.0,0.0,6.3431309085,1,3.108114053,3.887955244,1,0.0
1,0,1.5982218600000002,63,20,18,5,18,2,7,1,1,1,0,1,-0.0,1,1,2.7219723795,0.0,0,1,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,1,0.0
0,1,-0.0,26,13,6,10,38,3,7,3,0,0,0,0,-0.0,0,0,5.443944759,3.7306394235,0,1,0,1,0.0,0.0,2.8859880545000003,-0.0,0,-0.0,-0.0,0,0.0
1,0,1.5982218600000002,9,8,3,10,9,1,7,2,1,0,1,0,-0.0,0,1,0.0,0.0,0,1,1,1,1.8245719595,1.809687201,0.0,-0.0,0,-0.0,-0.0,1,0.0
0,1,-0.0,1,19,15,3,22,3,2,2,1,1,1,1,-0.0,0,0,2.7219723795,3.7306394235,1,0,1,0,1.8245719595,0.0,0.0,6.3431309085,0,3.108114053,3.887955244,1,0.0
1,1,1.5982218600000002,9,22,3,6,1,3,6,2,0,0,0,0,-0.0,0,1,0.0,0.0,0,0,0,1,0.0,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,0,2.1417401985
0,0,1.5982218600000002,1,1,20,12,2,1,1,4,1,0,1,0,-0.0,0,0,0.0,0.0,0,0,1,0,0.0,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,0,0.0
0,1,-0.0,5,10,19,9,22,9,2,2,0,1,0,0,8.169167537,1,1,2.7219723795,0.0,0,1,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,0,2.1417401985
0,1,-0.0,5,10,3,3,22,3,1,2,1,0,1,1,8.169167537,1,0,2.7219723795,3.7306394235,0,1,1,0,1.8245719595,0.0,2.8859880545000003,6.3431309085,0,6.216228106,-0.0,0,2.1417401985
0,1,-0.0,72,7,6,2,9,3,7,4,1,0,1,0,4.0845837685,1,1,0.0,0.0,0,0,0,1,0.0,1.809687201,0.0,12.686261817,0,6.216228106,-0.0,0,0.0
0,1,-0.0,30,15,19,3,4,4,1,3,1,1,1,1,-0.0,1,0,5.443944759,0.0,1,1,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,1,0.0
1,0,1.5982218600000002,46,1,6,7,22,9,3,4,0,1,1,0,4.0845837685,0,1,2.7219723795,3.7306394235,1,0,0,1,0.0,1.809687201,2.8859880545000003,12.686261817,0,-0.0,-0.0,0,0.0
1,0,1.5982218600000002,39,3,7,7,1,5,9,1,1,1,0,0,4.0845837685,1,1,2.7219723795,0.0,0,0,0,1,0.0,1.809687201,0.0,-0.0,1,-0.0,3.887955244,0,2.1417401985
0,1,-0.0,32,21,19,7,22,3,3,3,0,1,0,1,-0.0,0,1,5.443944759,7.461278847,1,1,0,1,0.0,1.809687201,0.0,12.686261817,0,-0.0,7.775910488,0,0.0
1,0,-0.0,16,3,3,3,19,4,4,1,0,0,0,1,-0.0,1,0,2.7219723795,3.7306394235,1,1,1,0,1.8245719595,0.0,0.0,-0.0,0,6.216228106,-0.0,0,0.0
0,1,-0.0,34,6,18,12,4,5,6,4,0,1,1,1,-0.0,0,0,5.443944759,7.461278847,0,0,0,1,0.0,1.809687201,0.0,12.686261817,0,6.216228106,7.775910488,0,0.0
1,0,1.5982218600000002,6,1,16,9,30,9,4,1,0,1,0,1,-0.0,1,1,2.7219723795,0.0,0,0,0,0,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,1,0.0
1,0,1.5982218600000002,38,22,1,2,38,5,4,2,1,0,1,1,-0.0,1,0,0.0,7.461278847,0,1,0,0,1.8245719595,0.0,2.8859880545000003,-0.0,0,-0.0,-0.0,1,0.0
0,1,-0.0,19,18,18,1,27,8,1,1,0,1,1,0,4.0845837685,0,1,0.0,0.0,1,0,0,1,1.8245719595,1.809687201,0.0,6.3431309085,0,3.108114053,-0.0,1,2.1417401985
1,0,1.5982218600000002,27,18,1,10,19,3,6,4,0,1,1,0,-0.0,0,1,0.0,7.461278847,0,0,0,1,0.0,1.809687201,2.8859880545000003,12.686261817,0,-0.0,7.775910488,0,0.0
0,1,1.5982218600000002,20,9,12,9,22,2,9,3,1,1,1,1,8.169167537,0,0,2.7219723795,3.7306394235,1,1,1,1,0.0,1.809687201,0.0,12.686261817,1,3.108114053,-0.0,1,0.0
0,0,1.5982218600000002,7,26,16,4,27,2,4,4,0,1,1,0,-0.0,0,1,5.443944759,3.7306394235,0,1,1,0,1.8245719595,0.0,0.0,6.3431309085,1,6.216228106,-0.0,1,0.0
0,0,-0.0,80,10,3,8,6,7,7,4,0,0,1,1,-0.0,1,1,5.443944759,0.0,1,1,0,0,0.0,0.0,2.8859880545000003,6.3431309085,0,-0.0,7.775910488,1,0.0
1,0,-0.0,12,4,1,9,16,2,9,4,0,0,0,0,4.0845837685,0,1,2.7219723795,3.7306394235,0,1,1,0,0.0,1.809687201,2.8859880545000003,12.686261817,0,3.108114053,7.775910488,0,2.1417401985
0,0,-0.0,30,14,2,3,9,3,2,2,0,1,1,0,-0.0,0,1,0.0,0.0,1,0,0,1,0.0,1.809687201,2.8859880545000003,12.686261817,0,-0.0,3.887955244,0,0.0
0,0,1.5982218600000002,26,25,19,6,4,4,7,1,0,1,1,0,-0.0,1,0,0.0,0.0,0,0,0,1,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,0,0.0
1,0,-0.0,33,26,16,3,1,6,9,3,1,1,1,1,-0.0,0,1,2.7219723795,0.0,1,0,1,0,0.0,1.809687201,2.8859880545000003,12.686261817,0,-0.0,-0.0,1,0.0
1,0,1.5982218600000002,1,10,3,11,2,9,1,4,1,0,1,1,8.169167537,0,0,2.7219723795,0.0,0,1,0,1,1.8245719595,1.809687201,0.0,12.686261817,0,6.216228106,-0.0,1,2.1417401985
0,0,-0.0,2,12,17,9,38,3,2,1,1,0,1,0,-0.0,0,0,0.0,0.0,1,0,1,1,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,1,0.0
1,0,1.5982218600000002,3,3,4,9,16,5,5,4,0,0,0,0,4.0845837685,1,0,2.7219723795,3.7306394235,1,1,0,0,1.8245719595,0.0,2.8859880545000003,12.686261817,1,3.108114053,7.775910488,0,2.1417401985
0,1,1.5982218600000002,2,18,10,5,3,6,5,2,0,1,1,0,-0.0,0,0,2.7219723795,3.7306394235,1,0,1,1,0.0,1.809687201,2.8859880545000003,12.686261817,0,-0.0,3.887955244,0,0.0
1,0,-0.0,46,10,2,6,4,9,8,4,1,0,0,0,-0.0,1,0,2.7219723795,0.0,1,1,1,0,1.8245719595,0.0,2.8859880545000003,12.686261817,0,-0.0,-0.0,0,0.0
1,0,-0.0,22,24,10,4,6,1,2,1,0,0,0,1,-0.0,1,0,0.0,0.0,1,0,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,0,0.0
0,1,-0.0,28,24,11,2,6,8,9,2,1,1,0,1,4.0845837685,1,1,2.7219723795,3.7306394235,0,0,1,0,1.8245719595,0.0,0.0,6.3431309085,0,-0.0,-0.0,0,2.1417401985
1,0,1.5982218600000002,33,4,8,3,1,3,2,4,0,1,0,0,-0.0,1,0,2.7219723795,0.0,1,0,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,1,0.0
1,0,1.5982218600000002,31,5,20,11,30,6,5,1,1,0,0,0,4.0845837685,0,0,0.0,0.0,1,0,0,0,1.8245719595,0.0,0.0,-0.0,1,-0.0,-0.0,0,0.0
1,1,-0.0,24,3,14,11,9,3,9,1,0,0,1,0,-0.0,0,1,2.7219723795,0.0,0,1,1,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,1,-0.0,17,1,15,2,3,5,8,2,0,1,0,1,4.0845837685,0,1,2.7219723795,0.0,0,0,0,1,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,1,1.5982218600000002,5,1,19,2,16,9,8,2,0,0,1,1,4.0845837685,1,0,0.0,0.0,0,1,1,0,0.0,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,1,0.0
1,1,-0.0,20,22,18,3,16,2,3,2,1,1,0,1,8.169167537,1,1,2.7219723795,3.7306394235,1,1,0,0,0.0,1.809687201,0.0,6.3431309085,1,6.216228106,7.775910488,0,0.0
1,1,1.5982218600000002,19,20,13,4,38,4,6,2,1,0,1,1,8.169167537,0,1,2.7219723795,3.7306394235,0,0,0,0,1.8245719595,0.0,0.0,-0.0,1,-0.0,-0.0,0,0.0
0,1,-0.0,23,23,2,9,27,9,7,1,0,0,1,1,4.0845837685,0,0,2.7219723795,7.461278847,1,1,1,1,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,2.1417401985
1,1,1.5982218600000002,19,2,17,3,18,6,10,1,1,1,1,0,-0.0,0,1,0.0,0.0,1,0,0,1,1.8245719595,1.809687201,0.0,-0.0,0,3.108114053,3.887955244,1,0.0
0,1,-0.0,63,4,18,6,30,1,2,4,0,1,1,0,-0.0,0,0,2.7219723795,0.0,0,1,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,5,21,3,10,3,2,7,1,0,1,1,0,-0.0,0,1,0.0,0.0,0,1,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,1,0.0
0,1,-0.0,19,23,16,5,9,9,1,1,0,1,1,0,8.169167537,0,0,5.443944759,0.0,1,1,0,0,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,2.1417401985
1,0,-0.0,32,22,6,9,27,6,10,1,0,1,0,1,8.169167537,1,1,2.7219723795,0.0,1,0,1,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,6.216228106,-0.0,1,0.0
0,0,1.5982218600000002,16,22,9,12,9,5,7,2,0,0,0,0,4.0845837685,1,0,0.0,0.0,0,0,1,1,1.8245719595,0.0,0.0,12.686261817,1,6.216228106,3.887955244,1,0.0
1,1,-0.0,6,10,12,9,22,2,9,2,1,1,1,1,8.169167537,1,1,2.7219723795,3.7306394235,1,1,0,1,1.8245719595,0.0,0.0,-0.0,1,3.108114053,3.887955244,0,0.0
1,0,1.5982218600000002,6,18,12,10,16,3,6,3,1,1,0,0,4.0845837685,1,1,2.7219723795,7.461278847,1,1,0,1,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,1,0.0
1,0,1.5982218600000002,34,17,17,1,27,4,9,1,0,1,1,0,4.0845837685,0,1,2.7219723795,0.0,1,0,0,1,1.8245719595,1.809687201,0.0,-0.0,0,3.108114053,3.887955244,0,2.1417401985
1,1,1.5982218600000002,4,25,2,11,30,3,2,4,1,0,1,1,8.169167537,0,0,2.7219723795,0.0,0,0,0,1,0.0,1.809687201,0.0,12.686261817,1,6.216228106,7.775910488,0,0.0
1,0,1.5982218600000002,3,23,19,7,27,5,7,4,0,0,0,1,4.0845837685,0,1,0.0,7.461278847,0,0,1,1,1.8245719595,0.0,0.0,6.3431309085,1,6.216228106,-0.0,1,0.0
0,1,1.5982218600000002,5,16,16,5,1,6,5,4,1,1,1,0,-0.0,0,0,0.0,0.0,1,1,0,1,0.0,0.0,2.8859880545000003,12.686261817,0,-0.0,3.887955244,0,0.0
0,1,-0.0,38,12,14,10,9,8,9,4,1,1,0,0,-0.0,1,0,0.0,0.0,0,0,0,1,0.0,1.809687201,2.8859880545000003,6.3431309085,0,3.108114053,-0.0,0,0.0
1,0,1.5982218600000002,5,8,2,11,6,5,4,2,0,1,0,1,-0.0,1,1,0.0,0.0,0,0,0,0,1.8245719595,0.0,2.8859880545000003,-0.0,0,-0.0,-0.0,0,2.1417401985
1,0,1.5982218600000002,26,12,19,2,30,3,9,3,1,0,1,0,4.0845837685,1,0,2.7219723795,3.7306394235,0,1,0,1,1.8245719595,1.809687201,0.0,12.686261817,0,6.216228106,7.775910488,0,0.0
0,1,1.5982218600000002,34,2,1,3,38,8,4,4,0,0,0,0,-0.0,1,1,5.443944759,0.0,1,0,1,0,0.0,1.809687201,2.8859880545000003,6.3431309085,1,6.216228106,-0.0,1,0.0
1,1,-0.0,30,13,7,6,2,9,7,1,0,0,0,1,4.0845837685,1,0,0.0,0.0,0,0,0,1,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,1,1.5982218600000002,31,14,10,8,30,1,4,3,0,1,0,1,-0.0,0,0,2.7219723795,7.461278847,1,1,0,0,0.0,1.809687201,0.0,12.686261817,0,-0.0,-0.0,0,2.1417401985
0,0,1.5982218600000002,17,15,18,4,27,3,1,4,0,1,0,1,-0.0,0,0,5.443944759,7.461278847,0,0,1,0,1.8245719595,0.0,0.0,12.686261817,0,-0.0,3.887955244,0,0.0
0,0,1.5982218600000002,23,13,12,9,38,9,9,4,0,0,1,1,8.169167537,0,0,5.443944759,3.7306394235,1,1,1,0,1.8245719595,0.0,0.0,6.3431309085,0,3.108114053,3.887955244,1,0.0
0,0,1.5982218600000002,72,9,4,8,27,4,10,3,1,1,1,0,4.0845837685,1,0,0.0,0.0,0,0,0,0,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,1,0.0
0,0,-0.0,15,17,9,4,30,7,9,2,1,1,0,1,-0.0,1,0,2.7219723795,3.7306394235,1,1,1,0,1.8245719595,0.0,0.0,6.3431309085,1,-0.0,-0.0,0,2.1417401985
0,0,-0.0,10,4,9,7,3,3,2,2,1,0,0,0,-0.0,0,1,2.7219723795,3.7306394235,1,1,1,0,0.0,1.809687201,0.0,6.3431309085,0,6.216228106,7.775910488,0,0.0
0,0,1.5982218600000002,72,10,14,1,16,9,10,1,0,0,0,0,4.0845837685,1,0,0.0,0.0,0,1,1,1,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,5,23,4,5,9,9,10,2,0,0,1,1,4.0845837685,1,0,0.0,0.0,0,0,1,1,0.0,1.809687201,2.8859880545000003,12.686261817,1,6.216228106,3.887955244,1,0.0
1,0,-0.0,10,9,18,4,18,1,5,1,1,0,1,1,4.0845837685,0,1,2.7219723795,0.0,1,1,1,1,1.8245719595,0.0,0.0,-0.0,1,6.216228106,-0.0,0,2.1417401985
1,1,-0.0,26,18,14,12,30,5,1,4,0,0,0,1,8.169167537,0,0,5.443944759,0.0,1,1,0,0,1.8245719595,0.0,2.8859880545000003,12.686261817,0,-0.0,3.887955244,1,2.1417401985
0,1,-0.0,39,22,7,5,22,3,3,1,1,1,0,0,4.0845837685,0,1,5.443944759,0.0,0,1,0,1,0.0,0.0,0.0,-0.0,1,-0.0,-0.0,1,2.1417401985
1,0,1.5982218600000002,17,16,20,6,2,5,3,2,1,0,0,0,4.0845837685,1,1,0.0,7.461278847,1,0,0,1,1.8245719595,1.809687201,0.0,-0.0,1,6.216228106,-0.0,0,2.1417401985
1,1,-0.0,32,6,20,10,18,6,7,1,0,0,0,1,8.169167537,1,1,2.7219723795,0.0,0,0,1,0,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,0,0.0
1,0,1.5982218600000002,105,17,5,1,19,2,10,2,0,0,0,1,-0.0,1,0,0.0,0.0,0,0,0,1,1.8245719595,0.0,2.8859880545000003,-0.0,0,-0.0,-0.0,1,2.1417401985
0,1,-0.0,28,8,16,10,38,6,5,1,1,1,0,0,-0.0,1,1,5.443944759,3.7306394235,0,0,0,0,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,0,0.0
0,1,1.5982218600000002,33,4,16,9,6,4,1,3,1,0,0,0,-0.0,0,0,0.0,0.0,1,0,1,1,1.8245719595,1.809687201,0.0,-0.0,1,-0.0,-0.0,0,0.0
0,1,-0.0,32,12,11,3,9,8,5,2,1,1,0,0,-0.0,0,1,2.7219723795,3.7306394235,1,1,0,0,1.8245719595,0.0,0.0,6.3431309085,0,6.216228106,-0.0,1,0.0
0,0,-0.0,28,17,17,8,6,2,10,3,1,0,0,1,-0.0,0,0,0.0,0.0,1,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,0,-0.0,46,11,9,8,30,9,4,4,1,1,1,1,8.169167537,0,0,2.7219723795,0.0,1,0,1,1,0.0,1.809687201,0.0,12.686261817,1,3.108114053,-0.0,1,0.0
0,0,1.5982218600000002,63,16,14,12,3,3,8,3,0,1,0,1,4.0845837685,1,0,0.0,0.0,1,0,0,1,1.8245719595,1.809687201,0.0,12.686261817,1,6.216228106,-0.0,1,2.1417401985
0,0,1.5982218600000002,63,9,5,2,6,8,10,4,0,1,1,0,-0.0,0,1,5.443944759,3.7306394235,1,0,0,0,1.8245719595,0.0,0.0,6.3431309085,0,-0.0,7.775910488,0,0.0
0,0,-0.0,2,18,9,6,1,7,6,4,1,0,0,1,8.169167537,0,0,0.0,0.0,1,0,0,1,1.8245719595,1.809687201,0.0,6.3431309085,0,3.108114053,-0.0,1,2.1417401985
1,1,1.5982218600000002,2,16,7,5,38,5,8,1,0,1,0,1,-0.0,0,0,2.7219723795,7.461278847,1,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,1,0.0
1,0,1.5982218600000002,63,23,1,7,6,5,4,2,1,1,0,1,-0.0,1,1,0.0,0.0,0,0,0,1,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,2.1417401985
1,0,-0.0,4,4,8,1,2,3,2,1,1,1,0,1,-0.0,0,0,2.7219723795,0.0,1,1,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,1,0.0
1,1,1.5982218600000002,38,10,13,11,3,9,10,2,0,1,0,1,4.0845837685,0,1,0.0,0.0,0,0,0,0,1.8245719595,0.0,0.0,-0.0,1,-0.0,-0.0,0,0.0
0,1,1.5982218600000002,17,11,2,12,2,3,3,3,0,1,1,1,4.0845837685,0,0,5.443944759,3.7306394235,0,1,0,1,0.0,0.0,0.0,6.3431309085,0,-0.0,7.775910488,1,0.0
0,1,1.5982218600000002,3,2,5,12,38,4,7,1,0,1,0,1,-0.0,1,1,5.443944759,3.7306394235,0,0,0,0,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,1,0.0
0,0,-0.0,33,17,19,8,18,2,3,1,0,0,1,0,-0.0,1,0,0.0,0.0,1,0,1,1,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,1,-0.0,31,21,2,1,6,9,9,3,0,1,0,0,-0.0,1,1,2.7219723795,7.461278847,1,1,1,0,0.0,0.0,0.0,-0.0,0,-0.0,-0.0,1,2.1417401985
1,1,1.5982218600000002,18,16,8,6,22,5,4,4,1,0,0,0,4.0845837685,1,1,2.7219723795,7.461278847,0,1,0,0,0.0,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,0,2.1417401985
0,1,1.5982218600000002,20,25,20,1,4,9,3,1,0,1,0,0,-0.0,1,1,5.443944759,0.0,1,1,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,2.1417401985
1,0,1.5982218600000002,5,21,7,5,9,8,10,1,0,1,1,1,-0.0,0,1,0.0,0.0,0,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,1,0.0
1,1,-0.0,17,12,20,3,3,6,1,2,0,0,1,0,4.0845837685,1,0,0.0,0.0,0,0,0,1,0.0,1.809687201,0.0,12.686261817,1,3.108114053,7.775910488,0,2.1417401985
1,1,-0.0,72,16,1,10,22,3,5,3,0,1,0,1,8.169167537,1,1,2.7219723795,3.7306394235,0,0,1,1,1.8245719595,0.0,0.0,12.686261817,0,6.216228106,-0.0,0,2.1417401985
